cumulative_total,required_global_X,bottleneck_metric,h,d,k,a,w,size_bytes,size_X,keygen_X,sign_X,verify_X,cpb_X
2827,10.0186,c_per_byte,40,8,20,11,256,6800,0.8656,0.505,0.5878,8.6719,10.0186
2828,10.0192,c_per_byte,40,8,24,9,256,6800,0.8656,0.505,0.549,8.6724,10.0192
2829,10.0203,c_per_byte,45,9,18,14,256,7648,0.9735,0.505,0.9978,9.755,10.0203
2830,10.0203,c_per_byte,45,9,15,17,256,7648,0.9735,0.505,3.2577,9.755,10.0203
2831,10.0302,sign_C,40,8,7,20,32,6592,0.8391,0.0991,10.0302,1.7299,2.0616
2832,10.041,c_per_byte,49,7,13,14,256,5936,0.7556,2.0201,2.1515,7.587,10.041
2833,10.041,sign_C,42,7,7,20,16,6960,0.8859,0.125,10.041,0.9735,1.0989
2834,10.0416,c_per_byte,49,7,15,12,256,5936,0.7556,2.0201,1.9466,7.5875,10.0416
2835,10.0417,c_per_byte,48,8,21,10,256,6784,0.8635,1.0101,1.0939,8.6715,10.0417
2836,10.0432,sign_C,45,9,7,20,32,7120,0.9063,0.0991,10.0432,1.9374,2.1376
2837,10.0563,sign_C,50,10,7,20,32,7648,0.9735,0.0991,10.0563,2.1448,2.2031
2838,10.0575,sign_C,48,8,7,20,16,7616,0.9695,0.125,10.0575,1.1026,1.1373
2839,10.0638,c_per_byte,40,8,14,16,256,6768,0.8615,0.505,1.7731,8.6701,10.0638
2840,10.0644,c_per_byte,40,8,17,13,256,6768,0.8615,0.505,0.7207,8.6705,10.0644
2841,10.0655,c_per_byte,48,8,23,9,256,6768,0.8615,1.0101,1.0808,8.6715,10.0655
2842,10.0718,c_per_byte,48,6,10,15,256,5072,0.6456,4.0403,3.6377,6.5026,10.0718
2843,10.0718,c_per_byte,48,6,8,19,256,5072,0.6456,4.0403,8.8664,6.5026,10.0718
2844,10.0732,c_per_byte,48,6,16,9,256,5072,0.6456,4.0403,3.2056,6.5035,10.0732
2845,10.0936,c_per_byte,42,7,10,19,256,5904,0.7515,1.0101,8.0216,7.5856,10.0936
2846,10.0954,c_per_byte,42,7,20,9,256,5904,0.7515,1.0101,0.9456,7.587,10.0954
2847,10.1024,c_per_byte,45,9,14,18,256,7584,0.9654,0.505,5.5618,9.7527,10.1024
2848,10.1034,c_per_byte,45,9,19,13,256,7584,0.9654,0.505,0.8095,9.7536,10.1034
2849,10.1036,c_per_byte,42,6,11,14,256,5056,0.6436,2.0201,1.841,6.5026,10.1036
2850,10.1044,c_per_byte,42,6,15,10,256,5056,0.6436,2.0201,1.6181,6.503,10.1044
2851,10.1051,sign_C,42,6,12,19,256,6256,0.7963,2.0201,10.1051,6.5374,8.2093
2852,10.1085,sign_C,42,7,7,20,32,6176,0.7862,0.1981,10.1085,1.5258,1.9408
2853,10.1106,c_per_byte,48,8,12,18,256,6736,0.8574,1.0101,5.3187,8.6691,10.1106
2854,10.1116,c_per_byte,48,8,19,11,256,6736,0.8574,1.0101,1.1175,8.6701,10.1116
2855,10.121,c_per_byte,49,7,12,15,256,5888,0.7495,2.0201,2.3952,7.5856,10.121
2856,10.1216,c_per_byte,49,7,16,11,256,5888,0.7495,2.0201,1.9078,7.5861,10.1216
2857,10.1234,sign_C,42,6,7,20,16,6400,0.8147,0.25,10.1234,0.8473,1.0401
2858,10.1346,sign_C,48,8,7,20,32,6720,0.8554,0.1981,10.1346,1.7336,2.0267
2859,10.1453,c_per_byte,45,9,22,11,256,7552,0.9613,0.505,0.6599,9.7527,10.1453
2860,10.1457,c_per_byte,45,9,24,10,256,7552,0.9613,0.505,0.6322,9.7531,10.1457
2861,10.148,c_per_byte,42,7,11,17,256,5872,0.7475,1.0101,2.8814,7.5852,10.148
2862,10.1485,sign_C,42,7,13,19,256,6864,0.8737,1.0101,10.1485,7.6139,8.7143
2863,10.1486,c_per_byte,42,7,18,10,256,5872,0.7475,1.0101,0.9567,7.5856,10.1486
2864,10.1492,c_per_byte,42,7,22,8,256,5872,0.7475,1.0101,0.9394,7.5861,10.1492
2865,10.1564,sign_C,49,7,7,20,16,7072,0.9002,0.25,10.1564,0.9768,1.0851
2866,10.1577,c_per_byte,40,8,13,17,256,6704,0.8534,0.505,2.8366,8.6682,10.1577
2867,10.1583,c_per_byte,40,8,18,12,256,6704,0.8534,0.505,0.6321,8.6687,10.1583
2868,10.1745,c_per_byte,49,7,10,18,256,5856,0.7454,2.0201,5.4084,7.5842,10.1745
2869,10.1763,c_per_byte,49,7,19,9,256,5856,0.7454,2.0201,1.8766,7.5856,10.1763
2870,10.1787,sign_C,40,4,12,19,32,6288,0.8004,3.1699,10.1787,0.9531,1.1908
2871,10.182,c_per_byte,48,8,15,14,256,6688,0.8513,1.0101,1.3972,8.6682,10.182
2872,10.1976,c_per_byte,42,6,9,17,256,5008,0.6375,2.0201,3.1925,6.5007,10.1976
2873,10.1983,c_per_byte,48,6,13,11,256,5008,0.6375,4.0403,3.2306,6.5012,10.1983
2874,10.1983,c_per_byte,48,6,12,12,256,5008,0.6375,4.0403,3.261,6.5012,10.1983
2875,10.2023,c_per_byte,42,7,14,13,256,5840,0.7434,1.0101,1.0868,7.5842,10.2023
2876,10.2036,c_per_byte,49,7,21,8,256,5840,0.7434,2.0201,1.8708,7.5852,10.2036
2877,10.2054,c_per_byte,48,8,14,15,256,6672,0.8493,1.0101,1.6852,8.6673,10.2054
2878,10.2059,c_per_byte,48,8,16,13,256,6672,0.8493,1.0101,1.2421,8.6677,10.2059
2879,10.229,c_per_byte,45,9,13,19,256,7488,0.9532,0.505,9.8157,9.7499,10.229
2880,10.2297,c_per_byte,42,7,13,14,256,5824,0.7413,1.0101,1.2198,7.5838,10.2297
2881,10.23,c_per_byte,45,9,20,12,256,7488,0.9532,0.505,0.7098,9.7508,10.23
2882,10.2304,c_per_byte,42,7,15,12,256,5824,0.7413,1.0101,1.0148,7.5842,10.2304
2883,10.2304,c_per_byte,40,8,21,10,256,6656,0.8473,0.505,0.5615,8.6677,10.2304
2884,10.239,sign_C,42,6,7,20,32,5728,0.7291,0.3962,10.239,1.3206,1.8113
2885,10.2551,c_per_byte,40,8,23,9,256,6640,0.8452,0.505,0.5483,8.6677,10.2551
2886,10.2552,sign_C,40,5,7,20,16,5808,0.7393,0.5,10.2552,0.7202,0.9741
2887,10.2573,c_per_byte,49,7,11,16,256,5808,0.7393,2.0201,2.8383,7.5833,10.2573
2888,10.2579,c_per_byte,49,7,17,10,256,5808,0.7393,2.0201,1.887,7.5838,10.2579
2889,10.2611,sign_C,45,5,13,19,32,7136,0.9084,1.5849,10.2611,1.1698,1.2879
2890,10.2617,c_per_byte,42,6,8,19,256,4976,0.6334,2.0201,7.2691,6.4998,10.2617
2891,10.2617,c_per_byte,42,6,10,15,256,4976,0.6334,2.0201,2.0404,6.4998,10.2617
2892,10.2624,c_per_byte,48,6,11,13,256,4976,0.6334,4.0403,3.3164,6.5002,10.2624
2893,10.2624,c_per_byte,48,6,14,10,256,4976,0.6334,4.0403,3.214,6.5002,10.2624
2894,10.271,sign_C,40,4,13,19,16,7056,0.8982,2.0,10.271,0.6469,0.7202
2895,10.2777,c_per_byte,48,8,13,16,256,6624,0.8432,1.0101,2.2169,8.6659,10.2777
2896,10.2782,c_per_byte,48,8,17,12,256,6624,0.8432,1.0101,1.159,8.6664,10.2782
2897,10.2816,sign_C,48,8,13,19,256,7248,0.9226,1.0101,10.2816,8.684,9.4124
2898,10.2844,sign_C,48,6,10,19,256,5712,0.7271,4.0403,10.2844,6.5211,8.9688
2899,10.2872,sign_C,45,5,14,18,256,6432,0.8187,8.0806,10.2872,5.4835,6.6975
2900,10.2872,sign_C,45,5,7,19,256,4416,0.5621,8.0806,10.2872,5.4246,9.6503
2901,10.2913,sign_C,49,7,7,20,32,6288,0.8004,0.3962,10.2913,1.529,1.9103
2902,10.2941,c_per_byte,48,6,9,16,256,4960,0.6314,4.0403,3.9922,6.4993,10.2941
2903,10.2955,c_per_byte,48,6,17,8,256,4960,0.6314,4.0403,3.2005,6.5002,10.2955
2904,10.302,c_per_byte,48,8,11,19,256,6608,0.8411,1.0101,8.8637,8.6654,10.302
2905,10.302,c_per_byte,40,8,12,18,256,6608,0.8411,0.505,4.7863,8.6654,10.302
2906,10.3031,c_per_byte,48,8,20,10,256,6608,0.8411,1.0101,1.0925,8.6664,10.3031
2907,10.3031,c_per_byte,48,8,22,9,256,6608,0.8411,1.0101,1.0801,8.6664,10.3031
2908,10.3031,c_per_byte,40,8,19,11,256,6608,0.8411,0.505,0.585,8.6664,10.3031
2909,10.3129,c_per_byte,42,7,12,15,256,5776,0.7352,1.0101,1.4635,7.5824,10.3129
2910,10.3135,c_per_byte,42,7,16,11,256,5776,0.7352,1.0101,0.9761,7.5828,10.3135
2911,10.3158,c_per_byte,45,9,16,15,256,7424,0.945,0.505,1.308,9.7485,10.3158
2912,10.3211,sign_C,48,6,7,20,16,6496,0.8269,0.5,10.3211,0.8501,1.0281
2913,10.3266,c_per_byte,48,6,8,18,256,4944,0.6293,4.0403,6.0305,6.4988,10.3266
2914,10.3375,c_per_byte,45,9,17,14,256,7408,0.943,0.505,0.9756,9.748,10.3375
2915,10.3375,c_per_byte,45,9,15,16,256,7408,0.943,0.505,1.9283,9.748,10.3375
2916,10.3684,c_per_byte,42,7,10,18,256,5744,0.7312,1.0101,4.4767,7.581,10.3684
2917,10.3703,c_per_byte,42,7,19,9,256,5744,0.7312,1.0101,0.9449,7.5824,10.3703
2918,10.3713,sign_C,49,7,12,19,256,6656,0.8473,2.0201,10.3713,7.6079,8.9795
2919,10.3763,c_per_byte,40,8,15,14,256,6560,0.835,0.505,0.8648,8.6645,10.3763
2920,10.3824,c_per_byte,45,9,23,10,256,7376,0.9389,0.505,0.6308,9.748,10.3824
2921,10.3924,c_per_byte,48,6,10,14,256,4912,0.6253,4.0403,3.4161,6.4979,10.3924
2922,10.3932,c_per_byte,42,6,12,12,256,4912,0.6253,2.0201,1.6637,6.4984,10.3932
2923,10.3932,c_per_byte,42,6,13,11,256,4912,0.6253,2.0201,1.6333,6.4984,10.3932
2924,10.3939,c_per_byte,48,6,15,9,256,4912,0.6253,4.0403,3.205,6.4988,10.3939
2925,10.3974,c_per_byte,49,7,13,13,256,5728,0.7291,2.0201,2.0075,7.581,10.3974
2926,10.3974,c_per_byte,49,7,14,12,256,5728,0.7291,2.0201,1.941,7.581,10.3974
2927,10.3986,c_per_byte,42,7,21,8,256,5728,0.7291,1.0101,0.939,7.5819,10.3986
2928,10.4005,c_per_byte,48,8,12,17,256,6544,0.833,1.0101,3.1918,8.6636,10.4005
2929,10.4005,c_per_byte,40,8,14,15,256,6544,0.833,0.505,1.1528,8.6636,10.4005
2930,10.4011,c_per_byte,48,8,18,11,256,6544,0.833,1.0101,1.1147,8.664,10.4011
2931,10.4011,c_per_byte,40,8,16,13,256,6544,0.833,0.505,0.7097,8.664,10.4011
2932,10.4022,c_per_byte,48,8,24,8,256,6544,0.833,1.0101,1.0732,8.665,10.4022
2933,10.403,c_per_byte,45,9,14,17,256,7360,0.9369,0.505,3.0804,9.7462,10.403
2934,10.4035,c_per_byte,45,9,18,13,256,7360,0.9369,0.505,0.7984,9.7466,10.4035
2935,10.404,c_per_byte,45,9,21,11,256,7360,0.9369,0.505,0.6571,9.7471,10.404
2936,10.4316,sign_C,44,4,10,19,32,5712,0.7271,6.3398,10.4316,0.936,1.2873
2937,10.4479,sign_C,40,5,14,19,32,7376,0.9389,0.7925,10.4479,1.1768,1.2534
2938,10.4479,sign_C,40,5,7,20,32,5248,0.668,0.7925,10.4479,1.1146,1.6685
2939,10.4539,c_per_byte,49,7,9,19,256,5696,0.7251,2.0201,8.2443,7.5796,10.4539
2940,10.4539,c_per_byte,49,7,10,17,256,5696,0.7251,2.0201,3.636,7.5796,10.4539
2941,10.4545,c_per_byte,49,7,12,14,256,5696,0.7251,2.0201,2.1294,7.58,10.4545
2942,10.4545,c_per_byte,42,7,11,16,256,5696,0.7251,1.0101,1.9066,7.58,10.4545
2943,10.4551,c_per_byte,49,7,18,9,256,5696,0.7251,2.0201,1.876,7.5805,10.4551
2944,10.4551,c_per_byte,42,7,17,10,256,5696,0.7251,1.0101,0.9553,7.5805,10.4551
2945,10.4551,c_per_byte,49,7,15,11,256,5696,0.7251,2.0201,1.905,7.5805,10.4551
2946,10.4558,c_per_byte,49,7,20,8,256,5696,0.7251,2.0201,1.8704,7.581,10.4558
2947,10.4582,sign_C,40,8,14,19,256,7440,0.947,0.505,10.4582,8.6896,9.1754
2948,10.4598,c_per_byte,42,6,11,13,256,4880,0.6212,2.0201,1.7191,6.4974,10.4598
2949,10.4609,sign_C,40,5,11,19,256,5616,0.7149,4.0403,10.4609,5.4599,7.6376
2950,10.4757,c_per_byte,40,8,13,16,256,6496,0.8269,0.505,1.6845,8.6622,10.4757
2951,10.4763,c_per_byte,40,8,17,12,256,6496,0.8269,0.505,0.6266,8.6626,10.4763
2952,10.4927,c_per_byte,42,6,9,16,256,4864,0.6191,2.0201,2.3949,6.4965,10.4927
2953,10.501,c_per_byte,40,8,11,19,256,6480,0.8248,0.505,8.3312,8.6617,10.501
2954,10.5021,c_per_byte,40,8,20,10,256,6480,0.8248,0.505,0.5601,8.6626,10.5021
2955,10.5021,c_per_byte,40,8,22,9,256,6480,0.8248,0.505,0.5477,8.6626,10.5021
2956,10.5148,c_per_byte,45,9,13,18,256,7280,0.9267,0.505,5.2074,9.7439,10.5148
2957,10.5158,c_per_byte,45,9,19,12,256,7280,0.9267,0.505,0.7042,9.7448,10.5158
2958,10.5247,sign_C,45,9,14,19,256,7808,0.9939,0.505,10.5247,9.7592,9.8192
2959,10.5266,c_per_byte,42,6,8,18,256,4848,0.6171,2.0201,4.4332,6.4961,10.5266
2960,10.5346,sign_C,50,5,13,19,16,7776,0.9898,2.0,10.5346,0.7777,0.7857
2961,10.552,c_per_byte,48,8,14,14,256,6448,0.8208,1.0101,1.375,8.6608,10.552
2962,10.5523,sign_C,48,6,7,20,32,5824,0.7413,0.7925,10.5523,1.3234,1.7852
2963,10.5525,c_per_byte,48,8,15,13,256,6448,0.8208,1.0101,1.231,8.6613,10.5525
2964,10.5531,c_per_byte,48,8,21,9,256,6448,0.8208,1.0101,1.0794,8.6617,10.5531
2965,10.5707,c_per_byte,49,7,11,15,256,5632,0.7169,2.0201,2.3509,7.5782,10.5707
2966,10.5714,c_per_byte,49,7,16,10,256,5632,0.7169,2.0201,1.8856,7.5787,10.5714
2967,10.5777,c_per_byte,48,8,11,18,256,6432,0.8187,1.0101,4.9643,8.6603,10.5777
2968,10.5788,c_per_byte,48,8,19,10,256,6432,0.8187,1.0101,1.0912,8.6613,10.5788
2969,10.5846,sign_C,45,5,7,20,16,5888,0.7495,1.0,10.5846,0.7225,0.964
2970,10.595,c_per_byte,48,6,9,15,256,4816,0.613,4.0403,3.5934,6.4951,10.595
2971,10.595,c_per_byte,48,6,8,17,256,4816,0.613,4.0403,4.6125,6.4951,10.595
2972,10.595,c_per_byte,42,6,10,14,256,4816,0.613,2.0201,1.8188,6.4951,10.595
2973,10.5958,c_per_byte,48,6,12,11,256,4816,0.613,4.0403,3.2278,6.4956,10.5958
2974,10.5964,sign_C,50,5,12,19,32,6896,0.8778,3.1699,10.5964,1.1629,1.3248
2975,10.5964,sign_C,50,5,6,20,32,5072,0.6456,3.1699,10.5964,1.109,1.7178
2976,10.5966,c_per_byte,48,6,16,8,256,4816,0.613,4.0403,3.2001,6.4961,10.5966
2977,10.5978,sign_C,48,4,9,19,16,5904,0.7515,8.0,10.5978,0.613,0.8157
2978,10.6002,c_per_byte,42,7,14,12,256,5616,0.7149,1.0101,1.0093,7.5777,10.6002
2979,10.6002,c_per_byte,42,7,13,13,256,5616,0.7149,1.0101,1.0758,7.5777,10.6002
2980,10.6035,c_per_byte,48,8,13,15,256,6416,0.8167,1.0101,1.6409,8.6599,10.6035
2981,10.6035,c_per_byte,40,8,12,17,256,6416,0.8167,0.505,2.6594,8.6599,10.6035
2982,10.604,c_per_byte,48,8,16,12,256,6416,0.8167,1.0101,1.1535,8.6603,10.604
2983,10.604,c_per_byte,40,8,18,11,256,6416,0.8167,0.505,0.5823,8.6603,10.604
2984,10.6052,c_per_byte,40,8,24,8,256,6416,0.8167,0.505,0.5407,8.6613,10.6052
2985,10.6163,sign_C,44,4,12,19,16,6800,0.8656,4.0,10.6163,0.6394,0.7387
2986,10.6301,c_per_byte,45,9,22,10,256,7200,0.9165,0.505,0.6294,9.7425,10.6301
2987,10.6304,c_per_byte,48,6,13,10,256,4800,0.611,4.0403,3.2126,6.4951,10.6304
2988,10.6304,c_per_byte,48,6,11,12,256,4800,0.611,4.0403,3.2555,6.4951,10.6304
2989,10.6311,c_per_byte,48,8,23,8,256,6400,0.8147,1.0101,1.0728,8.6608,10.6311
2990,10.6416,sign_C,45,5,15,18,256,6736,0.8574,8.0806,10.6416,5.4928,6.4061
2991,10.659,c_per_byte,42,7,9,19,256,5584,0.7108,1.0101,7.3126,7.5763,10.659
2992,10.659,c_per_byte,42,7,10,17,256,5584,0.7108,1.0101,2.7042,7.5763,10.659
2993,10.6596,c_per_byte,42,7,12,14,256,5584,0.7108,1.0101,1.1976,7.5768,10.6596
2994,10.6603,c_per_byte,42,7,18,9,256,5584,0.7108,1.0101,0.9442,7.5773,10.6603
2995,10.6603,c_per_byte,42,7,15,11,256,5584,0.7108,1.0101,0.9733,7.5773,10.6603
2996,10.6609,c_per_byte,42,7,20,8,256,5584,0.7108,1.0101,0.9387,7.5777,10.6609
2997,10.6755,c_per_byte,45,9,12,19,256,7168,0.9124,0.505,9.1068,9.7406,10.6755
2998,10.676,c_per_byte,45,9,15,15,256,7168,0.9124,0.505,1.2636,9.7411,10.676
2999,10.676,c_per_byte,45,9,16,14,256,7168,0.9124,0.505,0.9535,9.7411,10.676
3000,10.6765,c_per_byte,45,9,20,11,256,7168,0.9124,0.505,0.6544,9.7415,10.6765
3001,10.6771,c_per_byte,45,9,24,9,256,7168,0.9124,0.505,0.6156,9.742,10.6771
3002,10.708,c_per_byte,48,8,12,16,256,6352,0.8086,1.0101,2.1283,8.658,10.708
3003,10.7086,c_per_byte,48,8,17,11,256,6352,0.8086,1.0101,1.1119,8.6585,10.7086
3004,10.7191,c_per_byte,49,7,9,18,256,5552,0.7067,2.0201,5.0539,7.5754,10.7191
3005,10.7211,c_per_byte,49,7,19,8,256,5552,0.7067,2.0201,1.8701,7.5768,10.7211
3006,10.7224,c_per_byte,45,9,14,16,256,7136,0.9084,0.505,1.8397,9.7397,10.7224
3007,10.7229,c_per_byte,45,9,17,13,256,7136,0.9084,0.505,0.7873,9.7401,10.7229
3008,10.7347,c_per_byte,48,6,7,19,256,4752,0.6049,4.0403,8.1574,6.4933,10.7347
3009,10.7347,c_per_byte,48,6,10,13,256,4752,0.6049,4.0403,3.3053,6.4933,10.7347
3010,10.7354,c_per_byte,48,6,14,9,256,4752,0.6049,4.0403,3.2043,6.4937,10.7354
3011,10.7494,c_per_byte,49,7,10,16,256,5536,0.7047,2.0201,2.7497,7.5749,10.7494
3012,10.7507,c_per_byte,49,7,17,9,256,5536,0.7047,2.0201,1.8753,7.5759,10.7507
3013,10.7611,c_per_byte,40,8,14,14,256,6320,0.8045,0.505,0.8426,8.6571,10.7611
3014,10.7617,c_per_byte,40,8,15,13,256,6320,0.8045,0.505,0.6986,8.6575,10.7617
3015,10.7622,c_per_byte,40,8,21,9,256,6320,0.8045,0.505,0.547,8.658,10.7622
3016,10.7806,c_per_byte,49,7,13,12,256,5520,0.7026,2.0201,1.9355,7.5749,10.7806
3017,10.7806,c_per_byte,42,7,11,15,256,5520,0.7026,1.0101,1.4192,7.5749,10.7806
3018,10.7812,c_per_byte,42,7,16,10,256,5520,0.7026,1.0101,0.9539,7.5754,10.7812
3019,10.7878,c_per_byte,40,8,11,18,256,6304,0.8024,0.505,4.4318,8.6566,10.7878
3020,10.789,c_per_byte,40,8,19,10,256,6304,0.8024,0.505,0.5587,8.6575,10.789
3021,10.8059,c_per_byte,42,6,8,17,256,4720,0.6008,2.0201,3.0152,6.4923,10.8059
3022,10.8059,c_per_byte,42,6,9,15,256,4720,0.6008,2.0201,1.9961,6.4923,10.8059
3023,10.8112,c_per_byte,49,7,14,11,256,5504,0.7006,2.0201,1.9023,7.5745,10.8112
3024,10.8112,c_per_byte,49,7,12,13,256,5504,0.7006,2.0201,1.9964,7.5745,10.8112
3025,10.814,sign_C,42,6,13,19,256,6576,0.8371,2.0201,10.814,6.5466,7.8209
3026,10.8141,c_per_byte,48,8,10,19,256,6288,0.8004,1.0101,8.1547,8.6557,10.8141
3027,10.8147,c_per_byte,40,8,13,15,256,6288,0.8004,0.505,1.1085,8.6561,10.8147
3028,10.8153,c_per_byte,40,8,16,12,256,6288,0.8004,0.505,0.621,8.6566,10.8153
3029,10.8158,c_per_byte,48,8,20,9,256,6288,0.8004,1.0101,1.0787,8.6571,10.8158
3030,10.8174,c_per_byte,45,9,13,17,256,7072,0.9002,0.505,2.9032,9.7378,10.8174
3031,10.8179,c_per_byte,45,9,18,12,256,7072,0.9002,0.505,0.6987,9.7383,10.8179
3032,10.8434,c_per_byte,40,8,23,8,256,6272,0.7984,0.505,0.5404,8.6571,10.8434
3033,10.8575,sign_C,42,7,14,19,256,7184,0.9145,1.0101,10.8575,7.6232,8.3363
3034,10.8688,c_per_byte,48,8,11,17,256,6256,0.7963,1.0101,3.0146,8.6552,10.8688
3035,10.8694,c_per_byte,48,8,18,10,256,6256,0.7963,1.0101,1.0898,8.6557,10.8694
3036,10.87,c_per_byte,48,8,22,8,256,6256,0.7963,1.0101,1.0725,8.6561,10.87
3037,10.8781,c_per_byte,48,6,8,16,256,4688,0.5967,4.0403,3.9036,6.4914,10.8781
3038,10.8877,sign_C,40,4,13,19,32,6608,0.8411,3.1699,10.8877,0.9624,1.1442
3039,10.8908,c_per_byte,45,9,21,10,256,7024,0.8941,0.505,0.6281,9.7374,10.8908
3040,10.9044,c_per_byte,49,7,11,14,256,5456,0.6945,2.0201,2.1072,7.5731,10.9044
3041,10.905,c_per_byte,49,7,15,10,256,5456,0.6945,2.0201,1.8843,7.5735,10.905
3042,10.9065,c_per_byte,40,10,14,18,256,7792,0.9919,0.2525,5.2956,10.8176,10.9065
3043,10.907,c_per_byte,50,10,16,15,256,7792,0.9919,0.505,1.3745,10.8181,10.907
3044,10.9074,c_per_byte,40,10,19,13,256,7792,0.9919,0.2525,0.5432,10.8186,10.9074
3045,10.9146,c_per_byte,48,6,9,14,256,4672,0.5947,4.0403,3.394,6.491,10.9146
3046,10.9156,c_per_byte,45,9,23,9,256,7008,0.8921,0.505,0.6149,9.7374,10.9156
3047,10.9235,c_per_byte,48,8,14,13,256,6224,0.7923,1.0101,1.2199,8.6543,10.9235
3048,10.9235,c_per_byte,40,8,12,16,256,6224,0.7923,0.505,1.5959,8.6543,10.9235
3049,10.9241,c_per_byte,40,8,17,11,256,6224,0.7923,0.505,0.5795,8.6548,10.9241
3050,10.9289,c_per_byte,50,10,17,14,256,7776,0.9898,0.505,1.0422,10.8176,10.9289
3051,10.9289,c_per_byte,50,10,15,16,256,7776,0.9898,0.505,1.9949,10.8176,10.9289
3052,10.9351,c_per_byte,42,7,9,18,256,5440,0.6925,1.0101,4.1222,7.5722,10.9351
3053,10.9511,c_per_byte,48,8,13,14,256,6208,0.7902,1.0101,1.3529,8.6538,10.9511
3054,10.9513,c_per_byte,42,6,7,19,256,4656,0.5927,2.0201,6.5602,6.4905,10.9513
3055,10.9515,c_per_byte,40,10,22,11,256,7760,0.9878,0.2525,0.3937,10.8176,10.9515
3056,10.9517,c_per_byte,48,8,15,12,256,6208,0.7902,1.0101,1.1479,8.6543,10.9517
3057,10.9519,c_per_byte,40,10,24,10,256,7760,0.9878,0.2525,0.366,10.8181,10.9519
3058,10.9631,c_per_byte,45,9,12,18,256,6976,0.888,0.505,4.8529,9.735,10.9631
3059,10.9641,c_per_byte,45,9,19,11,256,6976,0.888,0.505,0.6516,9.736,10.9641
3060,10.9667,c_per_byte,42,7,10,16,256,5424,0.6904,1.0101,1.818,7.5717,10.9667
3061,10.968,c_per_byte,42,7,17,9,256,5424,0.6904,1.0101,0.9435,7.5726,10.968
3062,10.9701,sign_C,45,5,14,19,32,7456,0.9491,1.5849,10.9701,1.1791,1.2424
3063,10.9701,sign_C,45,5,7,20,32,5328,0.6782,1.5849,10.9701,1.1169,1.6469
3064,10.9741,c_per_byte,50,10,23,10,256,7744,0.9857,0.505,0.6974,10.8176,10.9741
3065,10.98,sign_C,40,4,14,19,16,7376,0.9389,2.0,10.98,0.6561,0.6988
3066,10.98,sign_C,40,4,7,20,16,5248,0.668,2.0,10.98,0.594,0.8891
3067,10.9883,c_per_byte,48,6,7,18,256,4640,0.5906,4.0403,5.676,6.49,10.9883
3068,10.9906,sign_C,48,8,14,19,256,7568,0.9633,1.0101,10.9906,8.6933,9.0241
3069,10.9934,sign_C,48,6,11,19,256,6032,0.7678,4.0403,10.9934,6.5309,8.5057
3070,10.9949,c_per_byte,50,10,14,17,256,7728,0.9837,0.505,3.147,10.8158,10.9949
3071,10.9954,c_per_byte,50,10,18,13,256,7728,0.9837,0.505,0.8649,10.8162,10.9954
3072,10.9959,c_per_byte,50,10,21,11,256,7728,0.9837,0.505,0.7237,10.8167,10.9959
3073,10.9961,sign_C,45,5,16,18,256,7040,0.8961,8.0806,10.9961,5.5016,6.1393
3074,10.9961,sign_C,45,5,8,19,256,4736,0.6029,8.0806,10.9961,5.4339,9.0136
3075,10.9984,c_per_byte,49,7,9,17,256,5408,0.6884,2.0201,3.4587,7.5712,10.9984
3076,10.9991,c_per_byte,42,7,13,12,256,5408,0.6884,1.0101,1.0038,7.5717,10.9991
3077,10.9998,c_per_byte,49,7,18,8,256,5408,0.6884,2.0201,1.8697,7.5722,10.9998
3078,11.0311,c_per_byte,42,7,12,13,256,5392,0.6864,1.0101,1.0647,7.5712,11.0311
3079,11.0311,c_per_byte,42,7,14,11,256,5392,0.6864,1.0101,0.9705,7.5712,11.0311
3080,11.0341,c_per_byte,40,8,10,19,256,6160,0.7841,0.505,7.6222,8.652,11.0341
3081,11.0347,c_per_byte,48,8,12,15,256,6160,0.7841,1.0101,1.5966,8.6524,11.0347
3082,11.0353,c_per_byte,48,8,16,11,256,6160,0.7841,1.0101,1.1092,8.6529,11.0353
3083,11.0358,c_per_byte,40,8,20,9,256,6160,0.7841,0.505,0.5463,8.6534,11.0358
3084,11.038,c_per_byte,45,9,15,14,256,6928,0.8819,0.505,0.9313,9.7341,11.038
3085,11.0397,c_per_byte,40,10,13,19,256,7696,0.9796,0.2525,9.5495,10.8148,11.0397
3086,11.0406,c_per_byte,40,10,20,12,256,7696,0.9796,0.2525,0.4435,10.8158,11.0406
3087,11.0625,c_per_byte,45,9,14,15,256,6912,0.8798,0.505,1.2193,9.7332,11.0625
3088,11.0626,c_per_byte,49,7,10,15,256,5376,0.6843,2.0201,2.3066,7.5703,11.0626
3089,11.0626,c_per_byte,49,7,8,19,256,5376,0.6843,2.0201,7.5354,7.5703,11.0626
3090,11.063,c_per_byte,45,9,16,13,256,6912,0.8798,0.505,0.7762,9.7336,11.063
3091,11.0639,c_per_byte,49,7,16,9,256,5376,0.6843,2.0201,1.8746,7.5712,11.0639
3092,11.0803,sign_C,49,7,13,19,256,6976,0.888,2.0201,11.0803,7.6172,8.5781
3093,11.0905,c_per_byte,48,8,10,18,256,6128,0.78,1.0101,4.6098,8.651,11.0905
3094,11.0911,c_per_byte,40,8,11,17,256,6128,0.78,0.505,2.4821,8.6515,11.0911
3095,11.0917,c_per_byte,40,8,18,10,256,6128,0.78,0.505,0.5573,8.652,11.0917
